,fdc_id,carbs_g,calories,fiber_g,protein_g,fat_g,food_name,avg_gram_weight
3077,1753416,,,,,0.1,"APPLES, GRANNY SMITH, WITH SKIN, RAW",
3078,1753440,,,2.9,,,"APPLES, GRANNY SMITH, WITH SKIN, RAW",
3079,1753442,,,,,0.1,"APPLES, GRANNY SMITH, WITH SKIN, RAW",
3080,1753462,,,,,0.0,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3081,1753463,,,1.73,,,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3082,1753470,,,1.875,,,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3083,1753484,,,,,0.0,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3084,1753505,,,1.73,,,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3085,1753513,,,,,0.0,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3086,1753522,,,,,0.0,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3087,1753535,,,1.49,,,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3088,1753563,,,,,0.2,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3089,1753565,,,1.54,,,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3090,1753579,,,,,0.2,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3091,1753592,,,1.84,,,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3092,1753596,,,1.61,,,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3093,1753602,,,,,0.2,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3094,1753638,,,1.95,,,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3095,1753641,,,,,0.2,"APPLES, HONEYCRISP, WITH SKIN, RAW",
3096,1753664,,,,,0.28,"MUSHROOMS, SHIITAKE",
3097,1753669,,,,,0.21,"MUSHROOMS, OYSTER",
3098,1753693,,,,,0.19,"MUSHROOMS, OYSTER",
3099,1753714,,,,,0.18,"MUSHROOMS, OYSTER",
3100,1753731,,,,,0.0,"MUSHROOMS, OYSTER",
3101,1753744,,,,,0.29,"MUSHROOMS, OYSTER",
3102,1753779,,,,,0.29,"MUSHROOMS, OYSTER",
3103,1753795,,,,,0.24,"MUSHROOMS, OYSTER",
3104,1753799,,,,,0.1,"MUSHROOMS, OYSTER",
3105,1753820,,,,,0.35,"MUSHROOMS, LIONS MANE",
3106,1753841,,,,,0.2,"MUSHROOMS, LIONS MANE",
3107,1753862,,,,,0.32,"MUSHROOMS, LIONS MANE",
3108,1753891,,,,,0.33,"MUSHROOMS, LIONS MANE",
3109,1753908,,,,,0.36,"MUSHROOMS, LIONS MANE",
3110,1753922,,,,,0.19,"MUSHROOMS, LIONS MANE",
3111,1753937,,,,,0.19,"MUSHROOMS, LIONS MANE",
3112,1753968,,,,,0.11,"MUSHROOMS, LIONS MANE",
3113,1756428,,,1.49,,,"SPINACH, REGULAR (MATURE)",
3114,1756440,,,,,0.645,"SPINACH, REGULAR (MATURE)",
3115,1756467,,,,,0.63,"SPINACH, REGULAR (MATURE)",
3116,1756471,,,1.455,,,"SPINACH, REGULAR (MATURE)",
3117,1756477,,,,,0.59,"SPINACH, REGULAR (MATURE)",
3118,1756494,,,1.59,,,"SPINACH, REGULAR (MATURE)",
3119,1756513,,,,,0.78,"SPINACH, REGULAR (MATURE)",
3120,1756530,,,1.83,,,"SPINACH, REGULAR (MATURE)",
3121,1756539,,,1.6,,,"SPINACH, REGULAR (MATURE)",
3122,1756545,,,,,0.5,"SPINACH, REGULAR (MATURE)",
3123,1756565,,,1.38,,,"SPINACH, REGULAR (MATURE)",
3124,1756571,,,,,0.48,"SPINACH, REGULAR (MATURE)",
3125,1756607,,,1.73,,,"SPINACH, REGULAR (MATURE)",
3126,1756615,,,,,0.57,"SPINACH, REGULAR (MATURE)",
3127,1756643,,,,,0.64,"SPINACH, REGULAR (MATURE)",
3128,1756647,,,1.63,,,"SPINACH, REGULAR (MATURE)",
3129,1756664,,,,,0.73,"SPINACH, BABY",
3130,1756666,,,1.25,,,"SPINACH, BABY",
3131,1756712,,,1.2,,,"SPINACH, BABY",
3132,1756714,,,,,0.55,"SPINACH, BABY",
3133,1756723,,,1.23,,,"SPINACH, BABY",
3134,1756728,,,,,0.54,"SPINACH, BABY",
3135,1756750,,,,,0.58,"SPINACH, BABY",
3136,1756752,,,1.57,,,"SPINACH, BABY",
3137,1756783,,,1.71,,,"SPINACH, BABY",
3138,1756805,,,,,0.67,"SPINACH, BABY",
3139,1756816,,,,,0.59,"SPINACH, BABY",
3140,1756832,,,1.43,,,"SPINACH, BABY",
3141,1756852,,,1.94,,,"SPINACH, BABY",
3142,1756854,,,,,0.62,"SPINACH, BABY",
3143,1756892,,,2.13,,,"SPINACH, BABY",
3144,1756894,,,,,0.67,"SPINACH, BABY",
3145,1756913,,,,,0.59,"TOMATOES, ROMA",
3146,1756925,,,1.08,,,"TOMATOES, ROMA",
3147,1756939,,,,,0.53,"TOMATOES, ROMA",
3148,1756950,,,1.12,,,"TOMATOES, ROMA",
3149,1756958,,,1.24,,,"TOMATOES, ROMA",
3150,1756974,,,,,0.8,"TOMATOES, ROMA",
3151,1756988,,,,,0.32,"TOMATOES, ROMA",
3152,1756992,,,0.9,,,"TOMATOES, ROMA",
3153,1757017,,,,,0.23,"TOMATOES, ROMA",
3154,1757046,,,0.8,,,"TOMATOES, ROMA",
3155,1757051,,,,,0.14,"TOMATOES, ROMA",
3156,1757069,,,0.96,,,"TOMATOES, ROMA",
3157,1757078,,,,,0.33,"TOMATOES, ROMA",
3158,1757082,,,0.76,,,"TOMATOES, ROMA",
3159,1757128,,,0.905,,,"TOMATOES, ROMA",
3160,1757134,,,,,0.46,"TOMATOES, ROMA",
3161,1757144,,,,,0.445,"MUSHROOMS, WHITE BUTTON",
3162,1757170,,,,,0.29,"MUSHROOMS, WHITE BUTTON",
3163,1757193,,,,,0.43,"MUSHROOMS, WHITE BUTTON",
3164,1757198,,,,,0.34,"MUSHROOMS, WHITE BUTTON",
3165,1757219,,,,,0.36,"MUSHROOMS, WHITE BUTTON",
3166,1757232,,,,,0.36,"MUSHROOMS, WHITE BUTTON",
3167,1757258,,,,,0.2,"MUSHROOMS, SHIITAKE",
3168,1757283,,,,,0.16,"MUSHROOMS, SHIITAKE",
3169,1757307,,,,,0.15,"MUSHROOMS, SHIITAKE",
3170,1757314,,,,,0.28,"MUSHROOMS, SHIITAKE",
3171,1757343,,,,,0.1,"MUSHROOMS, SHIITAKE",
3172,1757353,,,,,0.18,"MUSHROOMS, SHIITAKE",
3173,1757377,,,,,0.21,"MUSHROOMS, SHIITAKE",
3174,1999626,7.5897,42.6655,4.376,2.5,0.2563,"Mushroom, lion's mane",
3175,1999627,6.94125,41.0475,2.85,2.89875,0.1875,"Mushroom, oyster",
3176,1999628,8.170625,44.095,4.166,2.414375,0.195,"Mushrooms, shiitake",
3177,1999629,4.079375,31.2172,1.717,2.890625,0.3708,"Mushrooms, white button",
3178,1999630,1.293125,38.485,0.0,3.546875,2.125,"Soy milk, unsweetened, plain, shelf stable",
3179,1999631,0.3371125,14.5562,0.0,0.5546875,1.221,"Almond milk, unsweetened, plain, shelf stable",
3180,1999632,2.406325,26.602,1.558,2.851875,0.6188,"Spinach, baby",
3181,1999633,2.64135,27.63,1.588,2.90625,0.6044,"Spinach, mature",
3182,1999634,3.837475,21.9574,0.9706,0.695625,0.425,"Tomato, roma",
3183,1999816,,,,,2.695,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3184,1999817,,,,,1.87,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3185,1999818,,,,,2.1,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3186,1999819,,,,,1.9,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3187,1999820,,,,,1.43,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3188,1999821,,,,,1.03,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3189,1999822,,,,,1.17,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3190,1999823,,,,,1.6,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3191,1999824,,,,,2.255,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3192,1999825,,,,,2.19,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3193,1999826,,,,,1.86,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3194,1999827,,,,,2.13,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3195,1999828,,,,,1.14,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3196,1999829,,,,,1.2,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3197,1999830,,,,,1.13,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3198,1999831,,,,,1.07,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3199,1999961,,,0.0,,,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3200,1999962,,,0.0,,,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3201,1999963,,,0.0,,,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3202,1999964,,,0.0,,,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3203,1999965,,,0.0,,,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3204,1999966,,,0.0,,,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3205,1999967,,,0.0,,,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3206,1999968,,,0.0,,,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3207,1999969,,,0.0,,,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3208,1999970,,,0.0,,,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3209,1999971,,,0.0,,,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3210,1999972,,,0.0,,,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3211,1999973,,,0.0,,,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3212,1999974,,,0.0,,,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3213,1999975,,,0.0,,,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3214,1999976,,,0.0,,,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",
3215,2001792,,,,,0.28,"MUSHROOMS, SHIITAKE",
3216,2001797,,,,,0.21,"MUSHROOMS, OYSTER",
3217,2001821,,,,,0.19,"MUSHROOMS, OYSTER",
3218,2001842,,,,,0.18,"MUSHROOMS, OYSTER",
3219,2001859,,,,,0.0,"MUSHROOMS, OYSTER",
3220,2001872,,,,,0.29,"MUSHROOMS, OYSTER",
3221,2001907,,,,,0.29,"MUSHROOMS, OYSTER",
3222,2001923,,,,,0.24,"MUSHROOMS, OYSTER",
3223,2001927,,,,,0.1,"MUSHROOMS, OYSTER",
3224,2001948,,,,,0.35,"MUSHROOMS, LIONS MANE",
3225,2001969,,,,,0.2,"MUSHROOMS, LIONS MANE",
3226,2001990,,,,,0.32,"MUSHROOMS, LIONS MANE",
3227,2002019,,,,,0.33,"MUSHROOMS, LIONS MANE",
3228,2002036,,,,,0.36,"MUSHROOMS, LIONS MANE",
3229,2002050,,,,,0.19,"MUSHROOMS, LIONS MANE",
3230,2002065,,,,,0.19,"MUSHROOMS, LIONS MANE",
3231,2002096,,,,,0.11,"MUSHROOMS, LIONS MANE",
3232,2002113,,,1.49,,,"SPINACH, REGULAR (MATURE)",
3233,2002125,,,,,0.645,"SPINACH, REGULAR (MATURE)",
3234,2002152,,,,,0.63,"SPINACH, REGULAR (MATURE)",
3235,2002156,,,1.455,,,"SPINACH, REGULAR (MATURE)",
3236,2002162,,,,,0.59,"SPINACH, REGULAR (MATURE)",
3237,2002179,,,1.59,,,"SPINACH, REGULAR (MATURE)",
3238,2002197,,,,,0.78,"SPINACH, REGULAR (MATURE)",
3239,2002214,,,1.83,,,"SPINACH, REGULAR (MATURE)",
3240,2002223,,,1.6,,,"SPINACH, REGULAR (MATURE)",
3241,2002229,,,,,0.5,"SPINACH, REGULAR (MATURE)",
3242,2002249,,,1.38,,,"SPINACH, REGULAR (MATURE)",
3243,2002255,,,,,0.48,"SPINACH, REGULAR (MATURE)",
3244,2002291,,,1.73,,,"SPINACH, REGULAR (MATURE)",
3245,2002299,,,,,0.57,"SPINACH, REGULAR (MATURE)",
3246,2002327,,,,,0.64,"SPINACH, REGULAR (MATURE)",
3247,2002331,,,1.63,,,"SPINACH, REGULAR (MATURE)",
3248,2002348,,,,,0.73,"SPINACH, BABY",
3249,2002350,,,1.25,,,"SPINACH, BABY",
3250,2002395,,,1.2,,,"SPINACH, BABY",
3251,2002397,,,,,0.55,"SPINACH, BABY",
3252,2002406,,,1.23,,,"SPINACH, BABY",
3253,2002411,,,,,0.54,"SPINACH, BABY",
3254,2002433,,,,,0.58,"SPINACH, BABY",
3255,2002435,,,1.57,,,"SPINACH, BABY",
3256,2002466,,,1.71,,,"SPINACH, BABY",
3257,2002487,,,,,0.67,"SPINACH, BABY",
3258,2002498,,,,,0.59,"SPINACH, BABY",
3259,2002514,,,1.43,,,"SPINACH, BABY",
3260,2002534,,,1.94,,,"SPINACH, BABY",
3261,2002536,,,,,0.62,"SPINACH, BABY",
3262,2002574,,,2.13,,,"SPINACH, BABY",
3263,2002576,,,,,0.67,"SPINACH, BABY",
3264,2002595,,,,,0.59,"TOMATOES, ROMA",
3265,2002607,,,1.08,,,"TOMATOES, ROMA",
3266,2002621,,,,,0.53,"TOMATOES, ROMA",
3267,2002632,,,1.12,,,"TOMATOES, ROMA",
3268,2002640,,,1.24,,,"TOMATOES, ROMA",
3269,2002656,,,,,0.8,"TOMATOES, ROMA",
3270,2002670,,,,,0.32,"TOMATOES, ROMA",
3271,2002674,,,0.9,,,"TOMATOES, ROMA",
3272,2002698,,,,,0.23,"TOMATOES, ROMA",
3273,2002727,,,0.8,,,"TOMATOES, ROMA",
3274,2002732,,,,,0.14,"TOMATOES, ROMA",
3275,2002750,,,0.96,,,"TOMATOES, ROMA",
3276,2002759,,,,,0.33,"TOMATOES, ROMA",
3277,2002763,,,0.76,,,"TOMATOES, ROMA",
3278,2002809,,,0.905,,,"TOMATOES, ROMA",
3279,2002814,,,,,0.46,"TOMATOES, ROMA",
3280,2002824,,,,,0.445,"MUSHROOMS, WHITE BUTTON",
3281,2002850,,,,,0.29,"MUSHROOMS, WHITE BUTTON",
3282,2002873,,,,,0.43,"MUSHROOMS, WHITE BUTTON",
3283,2002878,,,,,0.34,"MUSHROOMS, WHITE BUTTON",
3284,2002899,,,,,0.36,"MUSHROOMS, WHITE BUTTON",
3285,2002912,,,,,0.36,"MUSHROOMS, WHITE BUTTON",
3286,2002938,,,,,0.2,"MUSHROOMS, SHIITAKE",
3287,2002963,,,,,0.16,"MUSHROOMS, SHIITAKE",
3288,2002987,,,,,0.15,"MUSHROOMS, SHIITAKE",
3289,2002994,,,,,0.28,"MUSHROOMS, SHIITAKE",
3290,2003023,,,,,0.1,"MUSHROOMS, SHIITAKE",
3291,2003033,,,,,0.18,"MUSHROOMS, SHIITAKE",
3292,2003057,,,,,0.21,"MUSHROOMS, SHIITAKE",
3293,2003586,74.4462,357.0648,2.656,11.4,1.52,"Flour, 00",
3294,2003587,70.723,363.679,9.339,14.475,2.543,"Flour, spelt, whole grain",
3295,2003588,73.82345,356.5918,3.216,11.73125,1.597,"Flour, semolina, coarse and semi-coarse",
3296,2003589,71.98575,357.81,3.683,13.33125,1.838,"Flour, semolina, fine",
3297,2003590,11.3639625,48.3763,,0.0859375,0.2863,"Apple juice, with added vitamin C, from concentrate, shelf stable",
3298,2003591,10.340625,47.225,,0.734375,0.325,"Orange juice, no pulp, not fortified, from concentrate, refrigerated",
3299,2003592,15.6227875,66.1099,,0.2578125,0.2875,"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",
3300,2003593,15.84375,66.135,,0.09375,0.265,"Grape juice, white, with added vitamin C, from concentrate, shelf stable",
3301,2003594,7.26375,32.0925,,0.0,0.3375,"Cranberry juice, not fortified, from concentrate, shelf stable",
3302,2003595,9.1021875,41.0921,,0.5703125,0.2669,"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",
3303,2003596,4.320625,23.3075,,0.859375,0.2875,"Tomato juice, with added ingredients, from concentrate, shelf stable",
3304,2003597,10.0124,46.5063,,0.8125,0.3563,"Orange juice, no pulp, not fortified, not from concentrate, refrigerated",
3305,2003598,4.6583,32.4385,1.879,2.75,0.3117,"Mushroom, portabella",
3306,2003599,8.50065,46.3951,3.009,2.40625,0.3075,"Mushroom, king oyster",
3307,2003600,8.141425,44.4382,2.945,2.416875,0.245,"Mushroom, enoki",
3308,2003601,4.01455,30.2035,1.781,3.09375,0.1967,"Mushroom, crimini",
3309,2003602,6.604375,37.615,3.071,2.203125,0.265,"Mushroom, maitake",
3310,2003603,6.7593,39.8018,3.139,2.18,0.4494,"Mushroom, beech",
3311,2003604,5.7637,39.2148,2.753,3.5,0.24,"Mushroom, pioppini",
3312,2003897,,,2.57,,,"flour, 00",
3313,2003898,,,,,2.19,"flour, 00",
3314,2003918,,,2.81,,,"flour, 00",
3315,2003919,,,,,1.36,"flour, 00",
3316,2003939,,,2.8,,,"flour, 00",
3317,2003940,,,,,1.77,"flour, 00",
3318,2003960,,,2.28,,,"flour, 00",
3319,2003961,,,,,1.27,"flour, 00",
3320,2003981,,,2.76,,,"flour, 00",
3321,2003982,,,,,1.63,"flour, 00",
3322,2004002,,,2.31,,,"flour, 00",
3323,2004003,,,,,1.62,"flour, 00",
3324,2004023,,,3.1,,,"flour, 00",
3325,2004024,,,,,1.15,"flour, 00",
3326,2004044,,,2.62,,,"flour, 00",
3327,2004045,,,,,1.17,"flour, 00",
3328,2004065,,,10.48,,,"flour, spelt, whole grain",
3329,2004066,,,,,2.27,"flour, spelt, whole grain",
3330,2004086,,,7.08,,,"flour, spelt, whole grain",
3331,2004087,,,,,2.31,"flour, spelt, whole grain",
3332,2004107,,,9.89,,,"flour, spelt, whole grain",
3333,2004108,,,,,3.16,"flour, spelt, whole grain",
3334,2004128,,,10.61,,,"flour, spelt, whole grain",
3335,2004129,,,,,2.49,"flour, spelt, whole grain",
3336,2004149,,,10.04,,,"flour, spelt, whole grain",
3337,2004150,,,,,2.54,"flour, spelt, whole grain",
3338,2004170,,,8.39,,,"flour, spelt, whole grain",
3339,2004171,,,,,2.56,"flour, spelt, whole grain",
3340,2004191,,,4.53,,,"flour, spelt, whole grain",
3341,2004192,,,,,2.08,"flour, spelt, whole grain",
3342,2004212,,,13.69,,,"flour, spelt, whole grain",
3343,2004213,,,,,2.93,"flour, spelt, whole grain",
3344,2004233,,,4.155,,,"flour, semolina, fine",
3345,2004234,,,,,1.91,"flour, semolina, fine",
3346,2004254,,,3.86,,,"flour, semolina, fine",
3347,2004255,,,,,1.94,"flour, semolina, fine",
3348,2004275,,,3.63,,,"flour, semolina, fine",
3349,2004276,,,,,1.84,"flour, semolina, fine",
3350,2004296,,,3.41,,,"flour, semolina, fine",
3351,2004297,,,,,1.54,"flour, semolina, fine",
3352,2004317,,,4.11,,,"flour, semolina, fine",
3353,2004318,,,,,1.92,"flour, semolina, fine",
3354,2004337,,,3.56,,,"flour, semolina, fine",
3355,2004338,,,,,2.03,"flour, semolina, fine",
3356,2004358,,,2.87,,,"flour, semolina, fine",
3357,2004359,,,,,1.84,"flour, semolina, fine",
3358,2004379,,,3.87,,,"flour, semolina, fine",
3359,2004380,,,,,1.68,"flour, semolina, fine",
3360,2004400,,,4.04,,,"Flour, Semolina, Coarse",
3361,2004401,,,,,2.01,"Flour, Semolina, Coarse",
3362,2004421,,,3.685,,,"Flour, Semolina, Semi-Coarse",
3363,2004422,,,,,2.08,"Flour, Semolina, Semi-Coarse",
3364,2004442,,,2.9,,,"Flour, Semolina, Coarse",
3365,2004443,,,,,1.34,"Flour, Semolina, Coarse",
3366,2004463,,,3.22,,,"Flour, Semolina, Semi-Coarse",
3367,2004464,,,,,1.51,"Flour, Semolina, Semi-Coarse",
3368,2004484,,,2.95,,,"Flour, Semolina, Semi-Coarse",
3369,2004485,,,,,1.37,"Flour, Semolina, Semi-Coarse",
3370,2004505,,,2.5,,,"Flour, Semolina, Coarse",
3371,2004506,,,,,1.27,"Flour, Semolina, Coarse",
3372,2004780,,,,,0.64,"APPLE JUICE FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3373,2004781,,,,,0.19,"APPLE JUICE FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3374,2004782,,,,,0.22,"APPLE JUICE FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3375,2004783,,,,,0.17,"APPLE JUICE FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3376,2004784,,,,,0.46,"APPLE JUICE FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3377,2004785,,,,,0.22,"APPLE JUICE FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3378,2004786,,,,,0.19,"APPLE JUICE FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3379,2004787,,,,,0.2,"APPLE JUICE FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3380,2004788,,,,,0.23,"GRAPE JUICE, PURPLE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3381,2004789,,,,,0.25,"GRAPE JUICE, PURPLE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3382,2004790,,,,,0.26,"GRAPE JUICE, PURPLE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3383,2004791,,,,,0.38,"GRAPE JUICE, PURPLE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3384,2004792,,,,,0.51,"GRAPE JUICE, PURPLE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3385,2004793,,,,,0.21,"GRAPE JUICE, PURPLE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3386,2004794,,,,,0.25,"GRAPE JUICE, PURPLE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3387,2004795,,,,,0.21,"GRAPE JUICE, PURPLE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3388,2004796,,,,,0.23,"GRAPE JUICE, WHITE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3389,2004797,,,,,0.24,"GRAPE JUICE, WHITE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3390,2004798,,,,,0.22,"GRAPE JUICE, WHITE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3391,2004799,,,,,0.22,"GRAPE JUICE, WHITE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3392,2004800,,,,,0.42,"GRAPE JUICE, WHITE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3393,2004801,,,,,0.18,"GRAPE JUICE, WHITE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3394,2004802,,,,,0.15,"GRAPE JUICE, WHITE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3395,2004803,,,,,0.46,"GRAPE JUICE, WHITE, FROM CONCENTRATE WITH ADDED VITAMIN C, SHELF STABLE",
3396,2004804,,,,,0.33,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED",
3397,2004805,,,,,0.12,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED",
3398,2004806,,,,,0.48,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED",
3399,2004807,,,,,0.34,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED",
3400,2004808,,,,,0.12,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED",
3401,2004809,,,,,0.7,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED",
3402,2004810,,,,,0.51,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED",
3403,2004811,,,,,0.25,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED",
3404,2004812,,,,,0.42,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED, FROM CONCENTRATE",
3405,2004813,,,,,0.12,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED, FROM CONCENTRATE",
3406,2004814,,,,,0.12,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED, FROM CONCENTRATE",
3407,2004815,,,,,0.46,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED, FROM CONCENTRATE",
3408,2004816,,,,,0.23,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED, FROM CONCENTRATE",
3409,2004817,,,,,0.12,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED, FROM CONCENTRATE",
3410,2004818,,,,,0.89,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED, FROM CONCENTRATE",
3411,2004819,,,,,0.24,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED, FROM CONCENTRATE",
3412,2004820,,,,,0.15,"GRAPEFRUIT JUICE, RED, REFRIGERATED, NOT FORTIFIED, NOT FROM CONCENTRATE",
3413,2004821,,,,,0.43,"GRAPEFRUIT JUICE, RED, REFRIGERATED, NOT FORTIFIED, NOT FROM CONCENTRATE",
3414,2004822,,,,,0.29,"GRAPEFRUIT JUICE, RED, REFRIGERATED, NOT FORTIFIED, NOT FROM CONCENTRATE",
3415,2004823,,,,,0.12,"GRAPEFRUIT JUICE, RED, REFRIGERATED, NOT FORTIFIED, NOT FROM CONCENTRATE",
3416,2004824,,,,,0.605,"GRAPEFRUIT JUICE, RED, REFRIGERATED, NOT FORTIFIED, NOT FROM CONCENTRATE",
3417,2004825,,,,,0.2,"GRAPEFRUIT JUICE, RED, REFRIGERATED, NOT FORTIFIED, NOT FROM CONCENTRATE",
3418,2004826,,,,,0.12,"GRAPEFRUIT JUICE, RED, REFRIGERATED, NOT FORTIFIED, NOT FROM CONCENTRATE",
3419,2004827,,,,,0.22,"GRAPEFRUIT JUICE, RED, REFRIGERATED, NOT FORTIFIED, NOT FROM CONCENTRATE",
3420,2004828,,,,,0.25,"CRANBERRY JUICE, SHELF STABLE, FROM CONCENTRATE, NOT FORTIFIED",
3421,2004829,,,,,0.16,"CRANBERRY JUICE, SHELF STABLE, FROM CONCENTRATE, NOT FORTIFIED",
3422,2004830,,,,,0.31,"CRANBERRY JUICE, SHELF STABLE, FROM CONCENTRATE, NOT FORTIFIED",
3423,2004831,,,,,0.36,"CRANBERRY JUICE, SHELF STABLE, FROM CONCENTRATE, NOT FORTIFIED",
3424,2004832,,,,,0.18,"CRANBERRY JUICE, SHELF STABLE, FROM CONCENTRATE, NOT FORTIFIED",
3425,2004833,,,,,0.86,"CRANBERRY JUICE, SHELF STABLE, FROM CONCENTRATE, NOT FORTIFIED",
3426,2004834,,,,,0.36,"CRANBERRY JUICE, SHELF STABLE, FROM CONCENTRATE, NOT FORTIFIED",
3427,2004835,,,,,0.22,"CRANBERRY JUICE, SHELF STABLE, FROM CONCENTRATE, NOT FORTIFIED",
3428,2004836,,,,,0.26,"TOMATO JUICE, SHELF STABLE, FROM CONCENTRATE, WITH ADDED INGREDIENTS",
